Checker,Path,Line,Column,Message,tool,checker,rule
ConfigurationNotChecked,src/3rdparty/sqlite3.c,35463,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;FD_CLOEXEC;O_CLOEXEC' since the value of 'O_CLOEXEC' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,src/3rdparty/sqlite3.c,38424,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;F_FULLFSYNC' since the value of 'F_FULLFSYNC' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
nullPointer,src/3rdparty/sqlite3.c,120197,12,"Null pointer dereference: (struct VTable*)0",cppcheck,nullPointer,EXP34-C
unusedStructMember,src/3rdparty/sqlite3.c,7406,7,"struct member 'sqlite3_index_info::nConstraint' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7412,6,"struct member 'sqlite3_index_info::aConstraint' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7413,7,"struct member 'sqlite3_index_info::nOrderBy' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7417,6,"struct member 'sqlite3_index_info::aOrderBy' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7422,6,"struct member 'sqlite3_index_info::aConstraintUsage' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7423,7,"struct member 'sqlite3_index_info::idxNum' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7424,9,"struct member 'sqlite3_index_info::idxStr' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7425,7,"struct member 'sqlite3_index_info::needToFreeIdxStr' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7426,7,"struct member 'sqlite3_index_info::orderByConsumed' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7427,10,"struct member 'sqlite3_index_info::estimatedCost' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7429,17,"struct member 'sqlite3_index_info::estimatedRows' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7431,7,"struct member 'sqlite3_index_info::idxFlags' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7433,18,"struct member 'sqlite3_index_info::colUsed' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7408,10,"struct member 'sqlite3_index_constraint::iColumn' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7409,20,"struct member 'sqlite3_index_constraint::op' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7410,20,"struct member 'sqlite3_index_constraint::usable' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7411,10,"struct member 'sqlite3_index_constraint::iTermOffset' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7415,10,"struct member 'sqlite3_index_orderby::iColumn' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7416,20,"struct member 'sqlite3_index_orderby::desc' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7420,9,"struct member 'sqlite3_index_constraint_usage::argvIndex' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7421,19,"struct member 'sqlite3_index_constraint_usage::omit' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7583,25,"struct member 'sqlite3_vtab::pModule' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7584,7,"struct member 'sqlite3_vtab::nRef' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7585,9,"struct member 'sqlite3_vtab::zErrMsg' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,7607,17,"struct member 'sqlite3_vtab_cursor::pVtab' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,15394,13,"union member 'p4union::pVtab' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17304,25,"struct member 'Module::pModule' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17305,15,"struct member 'Module::zName' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17306,7,"struct member 'Module::nRefModule' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17307,9,"struct member 'Module::pAux' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17308,10,"struct member 'Module::xDestroy' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17309,10,"struct member 'Module::pEpoTab' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17547,7,"union member 'Anonymous3::vtab' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17535,11,"struct member 'Anonymous4::addColOffset' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17544,11,"struct member 'Anonymous6::nArg' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17545,14,"struct member 'Anonymous6::azArg' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,17546,15,"struct member 'Anonymous6::p' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,19258,23,"union member 'Anonymous19::pRename' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,22143,26,"union member 'Anonymous21::pVCur' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,147008,11,"struct member 'Anonymous34::idxNum' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,147010,11,"struct member 'Anonymous34::bOmitOffset' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,147012,11,"struct member 'Anonymous34::omitMask' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,147014,11,"struct member 'Anonymous34::mHandleIn' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,152082,16,"struct member 'HiddenIndexInfo::pWC' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,152083,10,"struct member 'HiddenIndexInfo::pParse' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,152084,7,"struct member 'HiddenIndexInfo::eDistinct' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,152085,7,"struct member 'HiddenIndexInfo::mIn' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,152086,7,"struct member 'HiddenIndexInfo::mHandleIn' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,152087,18,"struct member 'HiddenIndexInfo::aRhs' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedStructMember,src/3rdparty/sqlite3.c,193334,9,"union member 'Anonymous39::iKey' is never used.",cppcheck,unusedStructMember,MSC13-C
unusedVariable,src/3rdparty/sqlite3.c,93079,17,"Unused variable: pVtab",cppcheck,unusedVariable,MSC13-C
unusedVariable,src/3rdparty/sqlite3.c,93080,25,"Unused variable: pModule",cppcheck,unusedVariable,MSC13-C
unreadVariable,src/3rdparty/sqlite3.c,100308,18,"Variable 'pParse' is assigned a value that is never used.",cppcheck,unreadVariable,MSC13-C
unreadVariable,src/3rdparty/sqlite3.c,151277,22,"Variable 'eOp2' is assigned a value that is never used.",cppcheck,unreadVariable,MSC13-C
ConfigurationNotChecked,src/3rdparty/sqlite3.c,38444,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;HAVE_FDATASYNC=0;fdatasync' since the value of 'fdatasync' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
ConfigurationNotChecked,src/3rdparty/sqlite3.c,20908,0,"Skipping configuration 'DOCTEST_CONFIG_SUPER_FAST_ASSERTS=1;NDEBUG=1;HAVE_LOCALTIME_R=0;HAVE_LOCALTIME_S=0;_CRT_INSECURE_DEPRECATE;_MSC_VER' since the value of '_MSC_VER' is unknown. Use -D if you want to check it. You can use -U to skip it explicitly.",cppcheck,ConfigurationNotChecked,NONE
redundantCondition,src/3rdparty/sqlite3.c,58822,15,"Redundant condition: The condition 'pgno <= 1' is redundant since 'pgno == 0' is sufficient.",cppcheck,redundantCondition,MSC12-C
constParameter,src/3rdparty/sqlite3.c,40088,58,"Parameter 'p' can be declared as pointer to const",cppcheck,constParameter,DCL00-C
unreadVariable,src/3rdparty/sqlite3.c,58804,10,"Variable 'rc' is assigned a value that is never used.",cppcheck,unreadVariable,MSC13-C
syntaxError,src/zeek/zeek/zeek/zeek/zeek/zeek/zeek/List.h,33,1,"syntax error",cppcheck,syntaxError,NONE
syntaxError,src/zeek/zeek/zeek/zeek/zeek/List.h,33,1,"syntax error",cppcheck,syntaxError,NONE
syntaxError,src/zeek/zeek/zeek/zeek/List.h,33,1,"syntax error",cppcheck,syntaxError,NONE
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/string_view.hpp,97,13,"Class 'string_view' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/caf/libcaf_core/caf/string_view.hpp,107,13,"Class 'string_view' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
syntaxError,src/zeek/zeek/zeek/zeek/zeek/zeek/List.h,33,1,"syntax error",cppcheck,syntaxError,NONE
missingReturn,auxil/broker/include/broker/data.hh,98,5,"Found a exit path from function with non-void return type that has missing return statement",cppcheck,missingReturn,NONE
uninitMemberVar,auxil/broker/include/broker/network_info.hh,14,3,"Member variable 'network_info::port' is not initialized in the constructor.",cppcheck,uninitMemberVar,EXP33-C
operatorEqVarError,auxil/broker/include/broker/detail/opaque_type.hh,53,15,"Member variable 'opaque_ptr::ptr_' is not assigned a value in 'opaque_ptr::operator='.",cppcheck,operatorEqVarError,OOP54-CPP
noExplicitConstructor,auxil/broker/include/broker/data.hh,112,3,"Class 'data' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/data.hh,118,3,"Class 'data' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/error.hh,121,3,"Class 'error' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/topic.hh,61,3,"Class 'topic' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,341,3,"Class 'expected < void >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,353,3,"Class 'expected < void >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/detail/opaque_type.hh,32,13,"Class 'opaque_ptr' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/zeek.hh,87,3,"Class 'Message' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/zeek.hh,98,3,"Class 'Event' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/zeek.hh,147,3,"Class 'Batch' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/zeek.hh,149,3,"Class 'Batch' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/zeek.hh,182,3,"Class 'LogCreate' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/zeek.hh,250,3,"Class 'LogWrite' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/zeek.hh,314,3,"Class 'IdentifierUpdate' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,44,3,"Class 'expected < data >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,49,3,"Class 'expected < data >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,53,3,"Class 'expected < data >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,57,3,"Class 'expected < data >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,65,3,"Class 'expected < data >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,44,3,"Class 'expected < store >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,49,3,"Class 'expected < store >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,53,3,"Class 'expected < store >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,57,3,"Class 'expected < store >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
noExplicitConstructor,auxil/broker/include/broker/expected.hh,65,3,"Class 'expected < store >' has a constructor with 1 argument that is not explicit.",cppcheck,noExplicitConstructor,DCL53-CPP
knownConditionTrueFalse,auxil/broker/include/broker/peer_flags.hh,21,72,"Condition '(static_cast<int>(p)&static_cast<int>(peer_flags::invalid))!=0' is always false",cppcheck,knownConditionTrueFalse,MSC07-C
shadowFunction,auxil/broker/include/broker/address.hh,103,10,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/port.hh,49,12,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/port.hh,69,8,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/subnet.hh,41,12,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/data.hh,214,8,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/backend.hh,16,8,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/error.hh,246,8,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/detail/inspect_enum.hh,12,10,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/detail/inspect_enum.hh,16,10,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/peer_flags.hh,47,8,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/peer_status.hh,25,8,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowFunction,auxil/broker/include/broker/status.hh,63,8,"Local variable 'get' shadows outer function",cppcheck,shadowFunction,DCL01-C
shadowVariable,auxil/broker/tests/benchmark/broker-benchmark.cc,404,18,"Local variable 'ev' shadows outer variable",cppcheck,shadowVariable,DCL01-C
passedByValue,auxil/broker/include/broker/endpoint_info.hh,25,38,"Function parameter 'id' should be passed by const reference.",cppcheck,passedByValue,NONE
passedByValue,auxil/broker/include/broker/endpoint_info.hh,29,29,"Function parameter 'id' should be passed by const reference.",cppcheck,passedByValue,NONE
passedByValue,auxil/broker/include/broker/endpoint_info.hh,33,29,"Function parameter 'id' should be passed by const reference.",cppcheck,passedByValue,NONE
